chapter,character,note
373,Nami,cover
373,Corgi,K.O.
373,Blueno,K.O.
374,Yokozuna,
375,Kumadori,
375,Mozu_and_Kiwi,
376,Gonbe,
377,Usopp,cover
377,Paulie,
379,Kaku,
380,Zambai,
381,Schollzo,cover
383,Usopp,cover
384,Brogy,flashback
391,Kalifa,
392,Roche,shadowed
394,Rint,
395,Topman_Warcury,
398,Sengoku,flashback
399,Marianne,cover
401,Tony_Tony_Chopper,cover
404,Babe,cover
406,Jabra,
407,Mikita,cover
409,Mozu_and_Kiwi,cover; shadowed
410,Nico_Robin,cover
411,Sanji,cover
413,Tony_Tony_Chopper,K.O.
413,Chimney,
414,Usopp,K.O.
417,Roronoa_Zoro,cover
419,Gomorrah,K.O.
420,Roronoa_Zoro,K.O.
421,Kashii,K.O.
421,Kaku,K.O.
423,Spandam,K.O.
424,Peepley_Lulu,
424,Yokozuna,cover
425,Doberman,
425,Chimney,cover
428,Doberman,Marine Rank
429,Franky_Family,
429,Ottoland,K.O.
432,Nico_Robin,image
432,Koby,cover
433,Tony_Tony_Chopper,
433,Nico_Robin,
435,Nami,image
435,Nico_Robin,image
435,Franky_Family,
436,Tilestone,
437,Kiev,
437,Kokoro,
437,Gonbe,cover
439,Monkey_D._Luffy,
440,Monkey_D._Luffy,wanted poster
440,Usopp,wanted poster
440,Kaya,
442,Monkey_D._Luffy,
443,Cosmo,"cover, K.O."
445,Hildon,cover
447,Franky,invisible
448,Nami,
449,Perona,Zombie
450,Tony_Tony_Chopper,
450,Spacey,"cover, flashback"
454,Lola,
455,Perona,flashback
456,Absalom,Zombie
458,Roronoa_Zoro,K.O.
460,Monkey_D._Luffy,
460,Franky,
462,Enel,cover
463,Gecko_Moria,image
464,Perona,
465,Perona,cover
467,Enel,cover
469,Tony_Tony_Chopper,
469,Gecko_Moria,K.O.
469,Cerberus,cover
469,Brook,cover
472,Roronoa_Zoro,
478,Sanji,K.O
480,Lola,K.O.
481,Usopp,
481,Lola_(Zombie),K.O.
482,Gecko_Moria,K.O.
489,Risky_Brothers,flashback
491,Franky,
491,Gyaro,
492,Pappag,
493,Gyaro,"cover, K.O."
495,Rob_Lucci,"cover, K.O."
497,Usopp,Image
497,Jean_Bart,
498,Trafalgar_D._Water_Law,
499,Kairiken,
502,Rosward_Rosward,
502,Rosward_Charlos,
503,Franky,
505,Nami,
505,Usopp,
506,Brook,
506,Rob_Lucci,cover
507,Scratchmen_Apoo,
508,Kumadori,cover
509,Blueno,cover
513,Borsalino,cover
514,Blueno,cover
516,Ran,
517,Boa_Marigold,
518,Daisy,
522,Sanji,image
522,Jabra,"cover, silhouette"
523,Edward_Newgate,silhouette
523,Rindo,silhouette
523,Nerine,
524,Salome,
527,Spandam,cover
529,Portgas_D._Ace,
530,Sengoku,disbanded
530,Bentham,
531,Hannyabal,
534,Boa_Hancock,flashback
537,Minokoala,
538,Crocodile,"silhouette, image"
540,Jinbe,
541,Saldeath,
541,Nefertari_Cobra,cover page
544,Hannyabal,K.O.
545,Sadi,
546,Bentham,
549,Van_Augur,flashback
549,Laffitte,flashback
550,Sengoku,
552,Bartholomew_Kuma,
553,Mozambia,
554,Doberman,
554,Gecko_Moria,
556,Sakazuki,
556,Helmeppo,
558,Rush,
558,Sengoku,
563,Dracule_Mihawk,
563,Crocodile,disbanded
565,Sengoku,
565,T_Bone,
566,Atmos,
567,Jozu,
567,Izou,
568,Kuzan,
569,Sakazuki,
569,Galdino,
570,Emporio_Ivankov,disbanded
572,Rakuyo,
572,Monkey_D._Luffy,
576,Great_Michael,
577,Brew,
577,Kuzan,
578,Buggy,
578,Crocodile,K.O.
579,Curiel,K.O.
580,Jesus_Burgess,
580,Monkey_D._Garp,
581,Capone_Bege,
582,Nami,
582,Jean_Bart,
582,Portgas_D._Ace,flashback
586,Bluejam,
590,Nico_Robin,image
590,Benn_Beckman,flashback
591,Tony_Tony_Chopper,flashback
591,Portgas_D._Ace,image
592,Haredas,flashback
593,Shakuyaku,
593,Nefertari_Vivi,
593,Nefertari_Cobra,
594,Brannew,
598,Boa_Marigold,
601,Sanji,voice
601,Manjaro,
601,Fake_Nami,
602,Franky,
602,Sweet_Pea,
607,Hyouzou,
613,Neptune,
615,Pappag,cover
617,Tony_Tony_Chopper,
619,Sanji,
619,Hody_Jones,
620,Edward_Newgate,flashback
620,Jinbe,flashback
620,Minister_of_the_Right,
622,Borsalino,
624,Minister_of_the_Left,
625,Underbite,
626,Ryuboshi,
626,Minister_of_the_Right,
628,Sanji,
628,Megalo,
630,Ryuboshi,image
631,Ryuboshi,
632,Vander_Decken_IX,
633,Manboshi,
634,Hody_Jones,
635,Monkey_D._Luffy,
635,Pappag,cover
636,Usopp,
637,Shirahoshi,cover
640,Nefertari_Vivi,cover
641,Ryuboshi,flashback
643,Shirahoshi,
644,Monkey_D._Luffy,
644,Hatchan,flashback
644,Daidalos,flashback
646,Dosun,cover
647,Topknot,
648,Den,cover
649,Fukaboshi,
649,Megalo,
649,Ishilly,
652,Pekoms,
656,Paulie,cover
657,Kin'emon,
657,Sind,
657,Konbu,
658,Nico_Robin,cover
658,Hyoutauros,
662,Nami,image
663,Saldeath,cover
663,Mocha,
666,Yeti_Cool_Brothers,
666,Sind,
668,Nami,
668,Monet,
668,Chappe,
668,Mocha,
672,Trafalgar_D._Water_Law,K.O
672,Tashigi,K.O
673,Uzu,
675,Kin'emon,
675,Mocha,
677,Usopp,
677,Scratchmen_Apoo,
683,Ginko,
684,Coribou,cover
684,Tashigi,"flashback, silhouette"
686,Sanji,
689,Kouzuki_Momonosuke,flashback
691,Onigumo,
691,Lonz,
691,Sentomaru,
692,Tamago,
693,Scratchmen_Apoo,cover
693,Kouzuki_Momonosuke,
695,Sanji,
699,Basil_Hawkins,image
700,Brook,image
700,Jinbe,image
700,Bartholomew_Kuma,image
702,Roronoa_Zoro,mentioned
702,Dellinger,cover
702,Machvise,cover
707,Blue_Gilly,Fish-Man
710,Franky,cover
711,Bobomba,cover
712,Vergo,flashback
716,Diamante,
717,Bastille,cover
721,Diamante,flashback
722,Usopp,
722,Trebol,image
722,Chinjao,image
723,Gladius,
726,Bartolomeo,
728,Lao_G,flashback
731,Nico_Robin,
731,Leo,cover
732,Donquixote_Doflamingo,image
734,Franky,K.O.
734,Wicca,K.O.
734,Gatz,
735,Sabo,
737,Monkey_D._Luffy,
739,Rampo,
743,Flapper,
744,Kelly_Funk,
745,Jeet,
746,Bomba,K.O
747,Issho,
748,Trafalgar_D._Water_Law,
748,Jeet,
749,Cavendish,
750,Trafalgar_D._Water_Law,
751,Usopp,
753,Chao,
755,Usopp,
756,Brook,cover
756,Kyros,flashback
758,Trafalgar_D._Water_Law,
758,Viola,
760,Koala,Fish-Man
760,Hack,
762,Lami,flashback
765,Diamante,cover
766,Giolla,
767,X_Drake,cover
768,Cavendish,
768,Senor_Pink,cover
771,Chinjao,
771,Baby_5,cover
771,Bartolomeo,cover
772,Sai,
777,Baby_5,image
779,Tank_Lepanto,
780,Riku_Doldo_III,Fish-Man
782,Bomba,
783,Leo,flashback
784,Sanji,cover
784,Chinjao,
785,Nico_Robin,
785,Wadatsumi,cover
785,Bobomba,
785,Wicca,
788,Kanjuro,
788,Ideo,Fish-Man
793,Uzu,
794,Roronoa_Zoro,
795,Maynard,
796,Usopp,cover
796,Issho,
796,Hototogisu,
796,Kin'emon,
796,Rebecca,
797,Mocha,cover
798,Inhel,
799,Rebecca,silhouette
801,Buggy,"image, silhouette"
801,Eustass_Kid,"image, silhouette"
801,Tsuru,
804,Kanjuro,
807,Koushirou,cover
808,Ginrummy,flashback
810,Miyagi,flashback
811,Inuarashi,flashback
812,Nojiko,cover
812,Genzo,cover
813,Brook,
814,Sanji,flashback
815,Nekomamushi,
816,Jack,flashback
817,Blackback,cover
818,Kanjuro,
820,Giovanni,
821,Jack,voice
821,Wanda,cover
822,Brook,
823,Dalton,
823,Rebecca,
823,Shirahoshi,
823,Minister_of_the_Left,
824,Sanji,cover
824,Monkey_D._Dragon,image
826,Sanji,image
826,Aladine,cover
828,Fukaboshi,cover
831,Nami,illusion
833,Vinsmoke_Ichiji,flashback
834,Napoleon,
834,Charlotte_Chiffon,flashback
837,Capone_Bege,flashback
838,Vinsmoke_Ichiji,
839,Usopp,cover
840,Bepo,cover
843,Usopp,flashback
843,Carrot,
845,Vinsmoke_Judge,
846,Sanji,cover
846,Charlotte_Myukuru,
846,Tamago,
847,Brook,flashback
847,Chao,cover
849,Vinsmoke_Judge,
860,Wadatsumi,flashback
861,Caesar_Clown,photo
862,Charlotte_Daifuku,
862,Charlotte_Basans,
862,Vinsmoke_Ichiji,
863,Pedro,
864,Charlotte_Katakuri,
864,Vinsmoke_Yonji,
867,Hajrudin,flashback
868,Charlotte_Oven,
869,Charlotte_Saint-Marc,
870,Charlotte_Oven,
871,Tony_Tony_Chopper,
871,Charlotte_Oven,
871,Vinsmoke_Judge,
871,Vinsmoke_Reiju,
874,Gotti,
874,Donquixote_Doflamingo,cover
879,Charlotte_Pudding,
880,Charlotte_Joscarpone,
880,Uholisia,cover
882,Vinsmoke_Reiju,
884,Abdullah,cover
887,Tony_Tony_Chopper,
889,Nami,
889,Charlotte_Daifuku,
889,Bian,cover
890,Boa_Hancock,cover
890,Minotaurus,cover
890,Kouzuki_Momonosuke,cover
891,Tank_Lepanto,cover
891,Stussy,
892,Brook,
893,Kabu,cover
894,Bian,cover
894,Charlotte_Katakuri,
897,Sanji,
897,Charlotte_Maple,flashback
897,Pekoms,flashback
900,Charlotte_Chiffon,cover
900,Pedro,cover
900,Wany,cover
900,Vinsmoke_Judge,
900,Choco_Police,
902,Zeus,flashback
903,Avalo_Pizarro,silhouette
903,Chaka,
904,Lindbergh,
905,Monkey_D._Luffy,flashback
905,Matryo_Princesses,
906,Donquixote_Doflamingo,cover
906,Nefertari_Vivi,
907,Catacombo,
911,Carrot,flashback
912,Basil_Hawkins,image
918,Komachiyo,
920,Roronoa_Zoro,flashback
920,Kouzuki_Momonosuke,flashback
921,Sanji,flashback
921,Chocho,cover
924,Kawamatsu,silhouette
926,Bepo,
926,Hidayu,
927,Sanji,cover
927,Tsugaru_Umi,
928,Sanji,
928,Sandayu,
930,Charlotte_Cracker,cover
933,Sugamichi_and_Warazane,cover
938,Roronoa_Zoro,
938,Carrot,
939,Toko,"flashback; image, shadowed"
942,Basil_Hawkins,cover
943,Brook,
943,Ashura_Doji,silhouette
944,Queen,
944,Kurozumi_Orochi,corpse
945,Kurozumi_Orochi,Wano
946,Tony_Tony_Chopper,
947,Tony_Tony_Chopper,flashback
950,Kin'emon,
950,Raizo,
951,Dashiteyaro,
951,Azuki,cover
952,Babanuki,
955,Kouzuki_Hiyori,
955,Raizo,
955,Tsunagoro,cont.
957,Edward_Newgate,flashback; image
958,Kawamatsu,
959,Wanda,flashback
966,Vista,
966,Izou,
966,Mr._Momora,
967,Erio,
968,Doringo,cover
969,Kurozumi_Semimaru,
969,Gecko_Moria,flashback
974,Kurozumi_Orochi,flashback
974,Inuarashi,flashback
975,Wire,
975,Shachi,
976,Nico_Robin,
976,Wire,
976,Raizo,
976,Leo,cover
978,Gotti,cover
978,X_Drake,
979,Jean_Bart,
979,Bao_Huang,cover
980,Eustass_Kid,
981,Charlotte_Basskarte,
982,Shishilian,
985,Nekomamushi,
986,Monkey_D._Luffy,
986,Kawamatsu,
986,Carrot,cover
987,Franky,''cover''
988,Zeus,
990,Usopp,
990,Goki,flashback
990,Fukurokuju,
990,Nekomamushi,silhouette
991,Lola,cover
992,Kikunojo,
993,Queen,
993,Bisley,
996,Roronoa_Zoro,
996,Franky,
996,Kawamatsu,
997,Queen,
998,Tony_Tony_Chopper,
998,Tenjo-Sagari,
1001,Eustass_Kid,
1003,Trafalgar_D._Water_Law,
1005,Sasaki,
1006,Kaidou,cover
1006,Bishamon,
1006,Kouzuki_Momonosuke,
1007,Yamato,
1007,Omasa,
1008,Kin'emon,
1009,Eustass_Kid,
1009,Kin'emon,
1012,Zeus,flashback
1014,Tama,
1015,Yamato,
1018,Daifugo,
1018,Guernika,
1019,Monkey_D._Luffy,cover
1022,Uni,
1022,Izou,
1022,Queen,
1023,Clione,
1023,Ashura_Doji,
1023,Karoo,cover
1026,Kouzuki_Toki,flashback
1028,Izou,
1029,Bubblegum,
1030,Kouzuki_Momonosuke,
1031,Benn_Beckman,cover
1031,Charlotte_Linlin,cover
1031,Napoleon,
1031,Hera,cover
1038,Maha,
1039,Eustass_Kid,
1039,Hera,
1040,Uni,
1042,Kouzuki_Oden,flashback
1043,Zunesha,
1048,Vinsmoke_Reiju,image; cover
1049,Kin'emon,
1051,Vinsmoke_Reiju,cover
1052,Roronoa_Zoro,
1052,Tony_Tony_Chopper,
1052,Minatomo,
1052,Carrot,cover
1056,Denjiro,
1057,Kouzuki_Momonosuke,flashback
1057,Tama,image
1058,Karasu,
1058,Bartholomew_Kuma,cover
1059,Boa_Sandersonia,flashback
1059,Benn_Beckman,
1059,Monster,cover
1059,Marco,cover
1060,Karasu,
1065,Nico_Robin,
1065,Limejuice,cover
1065,Bonk_Punch,cover
1068,Hattori,
1068,Kaku,
1068,Iron_Giant,inactive
1070,Sanji,
1070,Stussy,cover; flashback
1071,Doll,
1071,Lilith,
1072,S-Hawk,
1072,S-Bear,
1075,Nami,
1075,S-Hawk,
1076,Yasopp,
1078,Edison,
1081,Kuzan,
1083,Monkey_D._Dragon,
1083,Shirahoshi,flashback
1086,Figarland_Garling,flashback
1086,Seki,flashback
1086,Monkey_D._Dragon,flashback
1086,Morgans,flashback
1089,Vegapunk,image
1090,Ethanbaron_V._Nusjuro,
1090,Kaku,
1090,Atlas,
1091,Atlas,
1093,Jewelry_Bonney,
1095,Vegapunk,silhouette
1096,Jaygarcia_Saturn,
1098,Bartholomew_Kuma,
1099,Sentomaru,
1100,Perona,
1100,Alpha,
1101,Totts,
1102,Monkey_D._Luffy,
1102,Sentomaru,flashback
1102,Hatchan,
1102,Silvers_Rayleigh,
1102,Rosward,
1103,Kouzuki_Momonosuke,cover
1105,Vegapunk,
1108,Franky,
1108,Doll,cover
1109,Emporio_Ivankov,
1110,Jewelry_Bonney,
1111,Usopp,cover
1113,Tamanegi,
1115,Tama,cover
1116,Nefertari_Cobra,image
1116,Dagama,cover
1116,Tsurujo,cover
1116,Urashima,cover
1116,Hoe,
1117,Jinbe,
1117,Dorry,
1118,Sanji,
1119,Brogy,
1120,Vegapunk,"flashback, broadcast"
1121,Alice,
1123,Kashii,
1124,Monkey_D._Luffy,
1124,Nefertari_Vivi,shadowed
1124,Bartholomew_Kuma,flashback
1125,Edison,
1126,Jesus_Burgess,
1126,Vasco_Shot,
1129,Hajrudin,flashback
1130,Iscat,newspaper
1132,Brook,
1134,Clover,flashback
1135,Charlos,image
1136,Harald,silhouette
1139,Roronoa_Zoro,
1140,Monkey_D._Luffy,
1140,Nami,flashback
1141,Usopp,
1141,Sanji,
1141,Road,cover
1143,Nami,cover
1143,Dorry,
1144,Ange,
1146,Usopp,
1148,Nico_Robin,
1152,Gerd,flashback
1155,Ochoku,cover
1156,Sunbell,Roger Pirates
1156,MAX_Marx,cover
1157,Prometheus,silhouette
1157,Shakuyaku,
1158,MAX_Marx,Roger Pirates
1158,Rocks_D._Xebec,
1158,Gloriosa,
1158,Shepherd_Ju_Peter,
1159,Buckingham_Stussy,deceased
1159,Scopper_Gaban,image
1159,Ulti,cover
1160,Napoleon,
1161,Gerd,doll
1163,Mugren,possessed
1164,Mr._Momora,cover
1164,Bartholomew_Kuma,
1165,Blumarine,
1165,Taro,
1166,Gloriosa,cover
1168,Hatchan,cover
1169,Jaguar_D._Saul,flashback
1169,Edward_Newgate,cover
1171,Scopper_Gaban,flashback
1173,Usopp,voice
1174,Karin,through Gunko
1177,Brogy,
1177,Nerona_Imu,through Gunko
1178,Monkey_D._Luffy,
1178,Ragnir,image
1178,Biblo,image
1179,Nefertari_D._Lili,image
1179,Ryuboshi,flashback
1180,Rimoshifu_Killingham,frozen
1180,Manmayer_Gunko,frozen
7,Buggy,shadowed
16,Buggy,K.O.
22,Roronoa_Zoro,
24,Usopp,
28,Usopp,
29,Usopp,
31,Ninjin,
35,Monkey_D._Luffy,
36,Roronoa_Zoro,
41,Roronoa_Zoro,cover
43,Nami,cover
51,Zeff,flashback
54,Alvida,cover
60,Richie,cover
67,Zeff,
68,Buggy,cover
71,Buggy,cover
72,Roronoa_Zoro,
77,Usopp,flashback
79,Sanji,cover
80,Kuroobi,Marine Rank
81,Chew,Marine Rank
83,Arlong,K.O
94,Sanji,K.O.
94,Nojiko,
98,Helmeppo,cover
100,Richie,
106,Roronoa_Zoro,cover
108,Igaram,
109,Karoo,
110,Nefertari_Vivi,
112,Nefertari_Vivi,
113,Crocodile,shadowed
118,Brogy,
122,Nefertari_Vivi,flashback
123,Monkey_D._Luffy,K.O.
125,Nami,petrified
126,Sanji,cover
129,Island_Eater,
132,Chess,flashback
133,Jesus_Burgess,shadowed
136,Nami,
147,Tony_Tony_Chopper,cover
152,Karoo,cover
154,Dalton,
155,Crocodile,fully seen
155,Nico_Robin,portrait and shadowed
157,Sanji,
158,Yoshimoto,
159,Edward_Newgate,silhouette
159,Mr._Mellow,
162,Jango,cover
163,Nefertari_Cobra,flashback
164,Sanji,cover
164,Matsuge,
166,Toto,flashback
170,Crocodile,
172,Fullbody,cover
177,Matsuge,
179,Monkey_D._Luffy,Marine Rank
181,Sanji,
184,Lassoo,cover
192,Crocodile,
193,Nefertari_Vivi,
195,Pappag,cover
197,Tansui,cover
198,Nefertari_Cobra,flashback
198,Igaram,flashback
198,Karoo,cover
203,Pell,flashback
203,Kebi,flashback
204,Matsuge,flashback
206,Macro,cover
206,Nefertari_Cobra,
207,Koza,flashback
208,Nefertari_Vivi,flashback
209,Tony_Tony_Chopper,cover
210,Tashigi,cover
211,Roronoa_Zoro,
211,Daz_Bonez,K.O.
212,Usopp,K.O.
212,Crocodile,flashback
214,Octopako,cover
217,Pell,
218,Roronoa_Zoro,
219,Monkey_D._Luffy,
219,Usopp,
222,Pappag,cover
223,Roronoa_Zoro,
225,Kuroobi,cover; flashback
228,Roronoa_Zoro,
228,Shoujou,cover
228,Camie,cover
234,Marshall_D._Teach,
235,Bellamy,flashback
237,Tony_Tony_Chopper,
241,Gedatsu,
241,Satori,
244,Wapol,cover
247,Wapol,cover
247,Fuza,
249,Wapol,cover
250,Tony_Tony_Chopper,cover
250,Fuza,
256,Isa,flashback
263,Pierre,
264,Pierre,
266,Raki,
267,Nami,cover
268,Ohm,
271,Roronoa_Zoro,
271,Matsuge,cover
273,Portgas_D._Ace,cover
274,Ohm,flashback
275,Nami,K.O.
276,Tony_Tony_Chopper,K.O.
277,Nola,K.O.
278,Wyper,K.O.
279,Monkey_D._Luffy,cover
279,Moda,cover
281,Shandia_Chief,cover
283,Nami,K.O.
286,Monkey_D._Luffy,K.O.
286,Sanji,K.O.
286,Kalgara,flashback
287,Kashigami,
290,Honner,cover
293,Moyle,flashback
295,Comil,cover
300,Nico_Robin,cover
303,Roronoa_Zoro,
303,Ethanbaron_V._Nusjuro,cover; photo
308,Nico_Robin,
315,Roronoa_Zoro,
319,Sakazuki,silhouette
324,Tilestone,cover
324,Gedatsu,cover
325,Zambai,
327,Kop,flashback
330,Sanji,
331,Kalifa,cover
332,Sanji,cover
334,Usopp,cover
334,Nico_Robin,cover
335,Franky_Family,
337,Franky_Family,
337,Peepley_Lulu,cover
341,Nami,shadowed
345,Terracotta,cover
349,Rob_Lucci,
349,Iceburg,
350,Usopp,cover
351,Nami,cover
353,Iceburg,flashback
355,Yokozuna,
360,Marianne,cover
361,Rob_Lucci,
362,Bushon,
364,Paulie,
365,Usopp,Marine Rank
365,Franky_Family,
368,Gem,cover
370,Corgi,
371,Tony_Tony_Chopper,cover
371,Zambai,
372,Marianne,cover
373,Franky,
374,Franky,
374,Tilestone,
375,Gonbe,
384,Yokozuna,
385,Tony_Tony_Chopper,flashback
385,Zambai,flashback
387,Yokozuna,
388,Bentham,cover; disguised as [[Galdino|Mr. 3]]
390,Monkey_D._Luffy,
390,Franky_Family,cover
391,Busshiri,flashback
392,Gram,Archaeologist
392,Hocha,shadowed
394,Laskey,
394,Nico_Robin,
396,Tsumonsieur_Kamaya,Archaeologist
396,Gram,Archaeologist
399,Hattori,
399,Jabra,
400,Mikita,cover
402,Kalifa,
403,Spandam,flashback
404,Franky_Family,cover
406,Marianne,cover
407,Nami,flashback
414,Chimney,
416,Kaku,K.O.
418,Gomorrah,K.O.
422,Nami,K.O.
423,Roronoa_Zoro,K.O.
424,Nami,
425,Tony_Tony_Chopper,
426,Usopp,Marine Rank
427,Roronoa_Zoro,flashback
427,Pierre,cover
428,Strawberry,Marine Rank
428,Tilestone,
432,Jaguar_D._Saul,cover
432,Michael_and_Hoichael,
432,Kokoro,
433,Jozu,
433,Shepherd_Ju_Peter,
434,Benn_Beckman,flashback
436,Iceburg,
437,Footbianco,flashback
438,Tony_Tony_Chopper,cover
440,Ninjin,
440,Woop_Slap,
444,Cerberus,image
444,Hildon,image
447,Buhichuck,cover
448,Tony_Tony_Chopper,image
450,Cosmo,"cover, flashback"
452,Galaxy,"cover, flashback"
453,Usopp,image
453,Tararan,
453,Jigoro,
456,Victoria_Cindry,K.O.
457,Usopp,cover
458,Ryuma,cover
459,Enel,cover
460,Roronoa_Zoro,
470,Tony_Tony_Chopper,
471,Tony_Tony_Chopper,
471,Nico_Robin,
472,Oars,Zombie
473,Macro,cover
478,Franky,K.O
479,Buhichuck,K.O.
480,Monkey_D._Luffy,
481,Inuppe,K.O.
481,MocDonald,
482,Usopp,
483,Hogback,
484,Bartholomew_Kuma,cover
485,Nami,
485,Risky_Brothers,image
486,Laboon,flashback
486,Kokoro,cover
492,Sanji,
494,Pappag,
498,Tony_Tony_Chopper,
499,Franky,
499,Brook,
499,Marie,
500,Motobaro,
504,Shachi,
504,Capone_Bege,
505,Bepo,cover
506,Kumadori,cover
506,Duval,K.O.
509,Brook,
514,Marguerite,
517,Rindo,
517,Kaku,cover
517,Jabra,cover
518,Boa_Sandersonia,
522,Usopp,image
522,Boa_Marigold,
523,Kikyo,
524,Brook,
524,Kuzan,
525,Jozu,flashback
531,Salome,
535,Magellan,disbanded
537,Inazuma,
542,Minozebra,
544,Jinbe,
545,Monkey_D._Luffy,Cover Story
546,Galdino,
548,Jinbe,K.O.
550,Boa_Hancock,image; shadowed
551,Sengoku,
552,Dracule_Mihawk,
552,Kimel,flashback
553,Fossa,
553,Bizarre,
553,Karma,
554,Jozu,
554,Haruta,
554,Donquixote_Doflamingo,cover
557,Jinbe,disbanded
558,Epoida,
559,Monkey_D._Luffy,cover
560,Buggy,cover
562,Dracule_Mihawk,
563,Sentomaru,
565,Killer,voice
565,Jewelry_Bonney,
565,Capone_Bege,
565,Kingdew,
568,Marco,
570,Doma,
570,Doberman,
570,Jinbe,
572,Portgas_D._Ace,
572,Nefertari_Vivi,cover page
573,Atmos,
578,Pavlik,
579,Doberman,Marine Rank
580,Blenheim,
580,Shanks,
580,Gab,
580,Mashikaku,
580,Crocodile,K.O.
582,Dogra,flashback
583,Shanks,flashback
586,Curly_Dadan,hinted
589,Jinbe,present
590,Yasopp,flashback
590,Marco,flashback
591,Brook,flashback
591,Marguerite,
593,Galdino,''cover page''
593,Pell,
593,Duval,
594,Basil_Hawkins,
594,Dr._Fishbonen,
596,Sabo,cover
598,Manjaro,
599,Nami,
599,Boa_Marigold,flashback
599,Sweet_Pea,flashback
600,Drip,flashback
601,Drip,K.O.
603,Roronoa_Zoro,
603,Sanji,
609,Usopp,cover
612,Fukaboshi,
612,Medaka_Mermaid_Quintuplets,
613,Sanji,"cover story, picture"
615,Jinbe,flashback
615,Vander_Decken_IX,flashback
615,Curly_Dadan,cover
616,Brook,silhouette
620,Ikaros_Much,flashback
620,Minister_of_the_Left,flashback
620,Den,flashback
621,Jinbe,
622,Shirahoshi,
624,Hody_Jones,
628,Fukaboshi,
629,Monkey_D._Luffy,
630,Hyouzou,
631,Manboshi,
632,Daruma,
633,Roronoa_Zoro,
635,Daruma,
638,Monkey_D._Luffy,
638,Toto,cover
640,Monkey_D._Luffy,
642,Jinbe,
642,Minister_of_the_Right,K.O.
643,Pappag,flashback
645,Usopp,
648,Kamakiri,cover
649,Neptune,
653,Franky,flashback
653,Jinbe,flashback
653,Ishilly,
653,Lulis,
653,Megalo,
654,Franky,cover
657,Franky,cover
657,Mocha,
658,Konbu,
667,Franky,
667,Caesar_Clown,
668,Tashigi,
668,Doran,
668,Uzu,
668,Konbu,
669,Slime,silhouette
671,Brook,
672,Roronoa_Zoro,K.O
673,Ally,
676,Trafalgar_D._Water_Law,
677,Caesar_Clown,
678,Nico_Robin,cover
678,Brownbeard,
680,Monkey_D._Luffy,
680,Smoker,
681,Jinbe,cover
681,Tashigi,
683,Trafalgar_D._Water_Law,cover
685,Franky,cover
686,Mocha,
687,Caribou,cover
689,Ginko,flashback
690,Sind,
691,Monkey_D._Luffy,
691,Sengoku,
691,Mozambia,
691,Daigin,
691,Shu,
692,Ginko,flashback
693,Franky,cover
694,Doran,
696,Tony_Tony_Chopper,
696,Ally,
697,Brownbeard,
698,Brook,
700,Giolla,
700,Dracule_Mihawk,image
701,Caesar_Clown,
704,Gaburu,"cover, image"
705,Gambia,cover
706,Monkey_D._Luffy,image
707,Monkey_D._Garp,mentioned
707,Mukkashimi_Tower,Fish-Man
709,Caribou,cover
710,Usopp,cover
710,Trafalgar_D._Water_Law,mentioned
711,Caesar_Clown,
713,Bomba,
715,Bobby_Funk,K.O
717,Kyros,
718,Giolla,
718,Cavendish,
719,Bartolomeo,cover
720,Marshall_D._Teach,"voice, flashback"
722,Monkey_D._Luffy,
722,Bomba,
725,Roronoa_Zoro,
726,Bomba,
728,Roronoa_Zoro,cover
729,Brook,
729,Bian,cover
733,Daikon,
733,Suleiman,K.O.
738,Bobomba,
739,Usopp,cover
741,Monkey_D._Luffy,cover
741,Viola,flashback
742,Cotton,
743,Bartolomeo,K.O.
743,Machvise,
743,Chinjao,cover
743,Ideo,Fish-Man
743,Bian,
744,Hack,
745,Kelly_Funk,Fish-Man
748,Boo,
749,Sai,
750,Pica,
750,Pellini,
751,Portgas_D._Ace,"flashback, image"
753,Dellinger,cover
753,Wicca,
754,Pica,
754,Kyros,
756,Nico_Robin,cover
756,Trafalgar_D._Water_Law,
756,Leo,flashback
757,Monkey_D._Luffy,
759,Sugar,K.O.
761,Trafalgar_D._Water_Law,cover
761,Jinbe,cover
762,Donquixote_Rosinante,
765,Donquixote_Rosinante,
766,Nami,cover
767,Sengoku,flashback
768,Lao_G,
768,Chinjao,
769,Vergo,flashback
770,Baby_5,
773,Rebecca,flashback
774,Nico_Robin,cover
774,Gladius,K.O.
774,Chao,
775,Roronoa_Zoro,cover
775,Machvise,K.O.
779,Sai,
783,Nico_Robin,
785,Hack,
787,Jesus_Burgess,
787,Elizabello_II,
788,Mansherry,
788,Leo,
788,Pellini,
790,Abdullah,Fish-Man
791,Hack,
793,Bomba,
794,Kyros,flashback
794,Sabo,flashback
795,Bartolomeo,Hakuba
795,Kouzuki_Momonosuke,
795,Tristan,
797,Nico_Robin,
797,Hajrudin,cover
798,Kyros,
798,Tank_Lepanto,
798,Rampo,
799,Franky,
800,Sai,
801,Franky,wanted poster
801,Cavendish,"flashback, cover"
803,Trafalgar_D._Water_Law,
803,Zunesha,
805,Blackback,Cover
806,Nico_Robin,
806,Dogra,cover
807,Caesar_Clown,flashback
807,Miyagi,image
808,Shishilian,flashback
809,Carrot,flashback
810,Sanji,flashback
810,Zeff,cover
812,Vito,flashback
815,Brook,
815,Clione,
816,Nekomamushi,
816,Bariete,cover
820,Usopp,
820,Blackback,flashback
